"","sentence_idx","sentence","ground_truth","prediction","correct","Technique","model"
"5574",24,"The speaks says some drivers always driver with talk on phones.",1,2,"False","Active Prompting_APO20","GPT-5"
"5575",25,"whlie you will be help each other of work together after gratuation from university.",1,2,"False","Active Prompting_APO20","GPT-5"
"5576",26,"you have to teach your child since he or she was antel they graw up.",1,2,"False","Active Prompting_APO20","GPT-5"
"5577",27,"you image the time , that you are deep in television with loud laugh.",1,2,"False","Active Prompting_APO20","GPT-5"
"5578",28,"if the people do not try to do anythii agree the this tropic sentence.",1,1,"True","Active Prompting_APO20","GPT-5"
"5579",29,"They may impove the teolodge and attact to buy by many people for their indenifies.",1,1,"True","Active Prompting_APO20","GPT-5"
"5580",30,"And doesn't matter if teh person who takes the riks, has like result all the things he or she has in",1,2,"False","Active Prompting_APO20","GPT-5"
"5581",31,"because we are watching movie earn something.",1,2,"False","Active Prompting_APO20","GPT-5"
"5582",32,"For example , in 2006 world cup form Germany, as many conch wanna term work.",1,1,"True","Active Prompting_APO20","GPT-5"
"5583",33,"you have 30 typically an effective response will contain a minimum you will be satisfiy culture expi",1,1,"True","Active Prompting_APO20","GPT-5"
"5584",34,"For example, now the earth have some problems to warm atomother.",1,2,"False","Active Prompting_APO20","GPT-5"
"5585",35,"They aren't corporate of their work eventually.",1,2,"False","Active Prompting_APO20","GPT-5"
"5586",36,"They don`t have the same p More they often don`t have responsability like work to win money and to l",1,2,"False","Active Prompting_APO20","GPT-5"
"5587",37,"Because of he think back to his happen which one is make worst to him and he try to fix that behavio",1,2,"False","Active Prompting_APO20","GPT-5"
"5588",38,"When they down to the forest then produced fire.",1,2,"False","Active Prompting_APO20","GPT-5"
"5589",39,"Consequently, I agree the statement with regard to three reasons: effecting of view , face to face w",2,2,"True","Active Prompting_APO20","GPT-5"
"5590",40,"This casts doubt in the reading passage's assertion that fluoride prevents dental cavities.",2,3,"False","Active Prompting_APO20","GPT-5"
"5591",41,"That seems why people live for.",2,2,"True","Active Prompting_APO20","GPT-5"
"5592",42,"If I have one sujest.",2,2,"True","Active Prompting_APO20","GPT-5"
"5593",43,"However, Billgate developed people's lives more comfortable than previos circumstance.",2,2,"True","Active Prompting_APO20","GPT-5"
"5594",44,"I am sure that most of the kid knew that this was not the way their parents teached them, because th",2,2,"True","Active Prompting_APO20","GPT-5"
"5595",45,"This because their knowledge may not be worthy for the future, staying in one positon doesn't allow ",2,2,"True","Active Prompting_APO20","GPT-5"
"5596",46,"One example the this is the hambuger , when they advertice looks so delicios, and when you tested is",2,2,"True","Active Prompting_APO20","GPT-5"
"5597",47,"For example a doctor does not need to know how to construct a building because he doesnt need to kno",2,2,"True","Active Prompting_APO20","GPT-5"
"5598",48,"Maybe I can not enjoy in real meaning and I am tired.",2,2,"True","Active Prompting_APO20","GPT-5"
"5599",49,"The disability of doing the things that desired make olders unhappy.",2,2,"True","Active Prompting_APO20","GPT-5"
"5600",50,"It is dangerous for the plants and corps and changes rivers too acidic for living fish and other ani",2,2,"True","Active Prompting_APO20","GPT-5"
"5601",51,"the school teachers there the one who take the future of youg genaration so we have to give them to ",2,2,"True","Active Prompting_APO20","GPT-5"
"5602",52,"It is a pollutiont in the air so sulfur dioxide can effect to breathing problems and various respira",2,2,"True","Active Prompting_APO20","GPT-5"
"5603",53,"for example when we talk about speed they must anderstand why it is dengures is beteer than if they ",2,2,"True","Active Prompting_APO20","GPT-5"
"5604",54,"He or she can help me in languages, introducing specific beautiful places, what the special food in ",2,2,"True","Active Prompting_APO20","GPT-5"
"5605",55,"It is better to have a very good understanding knowledege of many academic because it makes you broa",2,2,"True","Active Prompting_APO20","GPT-5"
"5606",56,"Moreover before the oil and gas gone scientist will make new car that go by electricity or by sun li",2,2,"True","Active Prompting_APO20","GPT-5"
"5607",57,"More informations how can we get it is the important things.",2,2,"True","Active Prompting_APO20","GPT-5"
"5608",58,"A person with broad knowlege will help him to renovate.",2,3,"False","Active Prompting_APO20","GPT-5"
"5609",59,"In all this specialize parts we need for the development in the future, wommens and mens with a good",2,2,"True","Active Prompting_APO20","GPT-5"
"5610",60,"Help others and make we all live in a confortable home.",2,2,"True","Active Prompting_APO20","GPT-5"
"5611",61,"They have limit to way which have meaning and function like a word.",2,2,"True","Active Prompting_APO20","GPT-5"
"5612",62,"Because there is wroth visiting space.",2,2,"True","Active Prompting_APO20","GPT-5"
"5613",63,"So the school try learning the students a bit in every science exist.",2,2,"True","Active Prompting_APO20","GPT-5"
"5614",64,"But according a recent investgation showed that older people think staying at home is suit for them.",2,2,"True","Active Prompting_APO20","GPT-5"
"5615",65,"Second, the high cost of drug testing finally lead the cost of the unit drug cost being higher than ",2,2,"True","Active Prompting_APO20","GPT-5"
"5616",66,"I think that the biggest reason is devised environment compared with past.",2,2,"True","Active Prompting_APO20","GPT-5"
"5617",67,"That means the best perfomance to do the job.",2,2,"True","Active Prompting_APO20","GPT-5"
"5618",68,"But the practices may work for business that sell products in local.",2,3,"False","Active Prompting_APO20","GPT-5"
"5619",69,"In the twenty years, they also can give us the better cars to use less resources-consumed transporta",2,2,"True","Active Prompting_APO20","GPT-5"
"5620",70,"However, I want to go to the U.S.A that I can study and life in my dream's contury, I want to have m",2,2,"True","Active Prompting_APO20","GPT-5"
"5621",71,"Examples: If the good skill people do some thing wrong ways and they got good respond like thife , r",2,2,"True","Active Prompting_APO20","GPT-5"
"5622",72,"from now on, people always get more than two jobs in his or her life, becauce of the compator.",2,2,"True","Active Prompting_APO20","GPT-5"
"5623",73,"And also no one have a special knowledge without the broad knoeledge, in the other words : "" Person ",2,2,"True","Active Prompting_APO20","GPT-5"
"5624",74,"if you want a product you give create a beautiful image around it if you want sell it.",2,2,"True","Active Prompting_APO20","GPT-5"
"5625",75,"For an example that my spcific subject is art and I leard the differents sujecta about in a siosen c",2,2,"True","Active Prompting_APO20","GPT-5"
"5626",76,"we can see young people working over countries or working for others with tools like telephones or i",2,2,"True","Active Prompting_APO20","GPT-5"
"5627",77,"As an example, if I am doing a design work, let say, a shopping center, I will firstly use the metho",3,3,"True","Active Prompting_APO20","GPT-5"
"5628",78,"Also the animal population got better and they recovered really good after the fire.",3,3,"True","Active Prompting_APO20","GPT-5"
"5629",79,"Then, I thought it was so grotesc, becouse human ate a human, I was so supraised.",3,3,"True","Active Prompting_APO20","GPT-5"
"5630",80,"their goal is reduce the products' expenses, hence the quality of products is getting worsen.",3,3,"True","Active Prompting_APO20","GPT-5"
"5631",81,"If they are a family who likes to go places, they would prefer a car against other vehicles.",3,3,"True","Active Prompting_APO20","GPT-5"
"5632",82,"This is obvious from the fact that when the mind is not clear and free, man cannot involve himself c",3,3,"True","Active Prompting_APO20","GPT-5"
"5633",83,"The human mind and the ability to imagin and to creat have no limits.",3,4,"False","Active Prompting_APO20","GPT-5"
"5634",84,"After retirement they may not be having a lot of money to enjoy their life in the way they would lik",3,3,"True","Active Prompting_APO20","GPT-5"
"5635",85,"Since I liked enough areas inside, I bought the car a few days later.",3,3,"True","Active Prompting_APO20","GPT-5"
"5636",86,"I strongly believe that in twenty years there will be fewer cars in use than there are today because",3,3,"True","Active Prompting_APO20","GPT-5"
"5637",87,"While, according to listening passage it seems fair for people te increase the tax price because the",3,2,"False","Active Prompting_APO20","GPT-5"
"5638",88,"They woulnd not able to get time so often to do so, when they are l young.",3,3,"True","Active Prompting_APO20","GPT-5"
"5639",89,"After a official training course, we helped the patients to bath, talked with the elder people who l",3,3,"True","Active Prompting_APO20","GPT-5"
"5640",90,"I think that Student's job is study very hard.",3,2,"False","Active Prompting_APO20","GPT-5"
"5641",91,"So lets not lose hope and let the scientists do the job, but i think being in a traffic jam is a str",3,2,"False","Active Prompting_APO20","GPT-5"
"5642",92,"So even the government is expecting the increase in the use of four wheeler.",3,3,"True","Active Prompting_APO20","GPT-5"
"5643",93,"i would have a variety of answers subjective to every person field of interest.",3,3,"True","Active Prompting_APO20","GPT-5"
"5644",94,"Some people can encounter with people we have no idea about.",3,3,"True","Active Prompting_APO20","GPT-5"
"5645",95,"However, what if they just work for the field which they already know how to do well, they might fee",3,3,"True","Active Prompting_APO20","GPT-5"
"5646",96,"For example, if the city says that 8am~9 am is the most busiest time, than worker would argues that ",3,2,"False","Active Prompting_APO20","GPT-5"
"5647",97,"Other one is a gambler which means that people always try the new things and take risks.",3,3,"True","Active Prompting_APO20","GPT-5"
"5648",98,"These kind of fish can't live so long in water that contain salt.",3,3,"True","Active Prompting_APO20","GPT-5"
"5649",99,"For exampil, if some one need to talk to me or to know where am i, he can call me any time .",3,3,"True","Active Prompting_APO20","GPT-5"
"5650",100,"Thus, in my view the points made in the lecture surely challenges the specific details or the points",3,3,"True","Active Prompting_APO20","GPT-5"
"5651",101,"Now the market is occupied by lots of cars with varying comforts .",3,3,"True","Active Prompting_APO20","GPT-5"
"5652",102,"so, it is important to student",3,3,"True","Active Prompting_APO20","GPT-5"
"5653",103,"Also, the biggest problem is that many people can cheating in this system.",3,3,"True","Active Prompting_APO20","GPT-5"
"5654",104,"To be old is an awful thing, that everyone has to hide, and not to speak of.",3,3,"True","Active Prompting_APO20","GPT-5"
"5655",105,"When a talk about reaserch I mean ask people that had the product like friends, family or go to foru",3,2,"False","Active Prompting_APO20","GPT-5"
"5656",106,"These are enjoyable tasks to make your mind set be looking forward to the various experiences.",3,2,"False","Active Prompting_APO20","GPT-5"
"5657",107,"After this effort, many companies in the world startet actions to get this ecocertify.",3,3,"True","Active Prompting_APO20","GPT-5"
"5658",108,"Indeed, day after day, we would certainly feel bored to do always the same things, and we would not ",3,3,"True","Active Prompting_APO20","GPT-5"
"5659",109,"When your father says, ""You should cut the grass in the front yard."" if you have property in your mi",3,2,"False","Active Prompting_APO20","GPT-5"
"5660",110,"The ability to identify opportunity in the market and promote either the product or my new project w",3,3,"True","Active Prompting_APO20","GPT-5"
